node_id,x,y,z
510,13.110985499999998,4.561431499999999,16.499999999999996
511,11.490725999999999,4.5614314999999985,16.5
512,10.53962864979104,2.0297133569640184,16.5
513,7.536214500000001,4.676713,16.500000000000004
514,4.352219196730164,6.404665071193747,16.499999999999996
515,5.427996999999999,9.522138499999999,19.5
516,5.4279969999999995,9.522138499999999,16.499999999999996
517,5.4279969999999995,9.522138500000002,13.499999999999998
518,5.4279969999999995,9.5221385,10.499999999999998
519,5.4279969999999995,9.522138500000004,7.500000000000001
520,5.4279969999999995,9.522138500000002,4.5
521,5.427997,9.522138500000004,1.5
522,4.349142999999999,0.49963099999999977,25.499999999999996
523,1.4379274999999985,0.4996309999999997,25.499999999999996
524,13.1109855,3.2757910000000003,19.5
525,11.490725999999999,3.275791,19.5
526,7.536214500000001,1.9142129999999997,19.5
527,4.349143,3.2621310000000006,19.500000000000004
528,1.4379274999999991,3.262131000000001,19.5
529,0.8131260000000007,5.88339,19.5
530,0.8131260000000002,7.399237,19.499999999999996
531,1.8642119999999986,10.277198499999999,19.5
532,4.349142999999997,0.4996309999999997,22.499999999999996
533,1.4379274999999985,0.49963099999999977,22.499999999999996
534,13.110985499999998,3.2757909999999995,1.4999999999999996
535,11.490725999999997,3.2757909999999995,1.5
536,7.5362145000000025,1.9142130000000002,1.5000000000000002
537,4.349142999999999,3.2621310000000014,1.4999999999999998
538,1.4379274999999982,3.262131,1.5
539,0.8131260000000008,5.88339,1.4999999999999998
540,0.813126,7.3992369999999985,1.5
541,1.8642119999999986,10.277198499999999,1.5
542,13.1109855,3.275791,4.499999999999999
543,11.490725999999997,3.2757909999999995,4.499999999999999
544,7.536214500000002,1.9142129999999995,4.500000000000001
545,4.349142999999999,3.2621309999999997,4.499999999999998
546,1.4379274999999987,3.2621310000000006,4.499999999999999
547,0.8131260000000008,5.88339,4.5
548,0.813126,7.3992369999999985,4.499999999999999
549,1.8642119999999989,10.2771985,4.5
550,13.1109855,3.275791,7.499999999999999
551,11.490726000000002,3.275791,7.5
552,7.536214500000002,1.9142129999999993,7.500000000000001
553,4.349143,3.262131000000001,7.499999999999999
554,1.4379274999999991,3.262131000000002,7.5
555,0.8131260000000008,5.8833899999999995,7.5
556,0.813126,7.3992369999999985,7.499999999999999
557,1.8642119999999989,10.277198499999999,7.5
558,13.1109855,3.275791,10.499999999999996
559,11.490726,3.275791,10.5
560,7.536214500000002,1.914213,10.500000000000002
561,4.349143,3.2621310000000006,10.5
562,1.437927499999999,3.262131000000001,10.5
563,0.8131260000000006,5.8833899999999995,10.5
564,0.813126,7.3992369999999985,10.5
565,1.8642119999999986,10.277198499999999,10.499999999999998
566,13.110985499999998,3.2757909999999995,13.499999999999998
567,11.490726,3.275791,13.5
568,7.5362145,1.9142129999999995,13.5
569,4.349143,3.2621310000000006,13.500000000000002
570,1.4379274999999991,3.262131000000001,13.5
571,0.8131260000000008,5.88339,13.500000000000002
572,0.813126,7.3992369999999985,13.499999999999998
573,1.8642119999999989,10.2771985,13.499999999999998
574,13.1109855,3.275791,16.499999999999996
575,11.490726,3.275791,16.5
576,7.5362145,1.9142129999999993,16.5
577,4.349143,3.2621310000000006,16.5
578,1.4379274999999991,3.262131000000001,16.5
579,0.8131260000000008,5.883390000000001,16.5
580,0.813126,7.399237,16.499999999999996
581,1.8642119999999989,10.2771985,16.5
582,4.349142999999997,0.4996309999999997,19.499999999999996
583,1.4379274999999985,0.49963099999999977,19.499999999999996
584,4.349142999999997,0.4996309999999997,1.4999999999999996
585,1.4379274999999987,0.4996309999999997,1.4999999999999998
586,4.349142999999997,0.4996309999999997,4.499999999999999
587,1.4379274999999985,0.4996309999999997,4.5
588,4.349142999999997,0.4996309999999997,7.499999999999998
589,1.4379274999999985,0.4996309999999997,7.499999999999999
